in s,M2 in V
9.300600E-02,-1.5733032E+00
9.301560E-02,-1.5732422E+00
9.302520E-02,-1.5731506E+00
9.303480E-02,-1.5731201E+00
9.304440E-02,-1.5732727E+00
9.305400E-02,-1.5733948E+00
9.306360E-02,-1.5733643E+00
9.307320E-02,-1.5733032E+00
9.308280E-02,-1.5733948E+00
9.309240E-02,-1.5735474E+00
9.310200E-02,-1.5734558E+00
9.311160E-02,-1.5735474E+00
9.312120E-02,-1.5735168E+00
9.313080E-02,-1.5736084E+00
9.314040E-02,-1.5736389E+00
9.315000E-02,-1.5735779E+00
9.315960E-02,-1.5735168E+00
9.316920E-02,-1.5735474E+00
9.317880E-02,-1.5734558E+00
9.318840E-02,-1.5734253E+00
9.319800E-02,-1.5735779E+00
9.320760E-02,-1.5735474E+00
9.321720E-02,-1.5735474E+00
9.322680E-02,-1.5734863E+00
9.323640E-02,-1.5734558E+00
9.324600E-02,-1.5733948E+00
9.325560E-02,-1.5733337E+00
9.326520E-02,-1.5733032E+00
9.327480E-02,-1.5733643E+00
9.328440E-02,-1.5734253E+00
9.329400E-02,-1.5733643E+00
9.330360E-02,-1.5734253E+00
9.331320E-02,-1.5734253E+00
9.332280E-02,-1.5733337E+00
9.333240E-02,-1.5734558E+00
9.334200E-02,-1.5734863E+00
9.335160E-02,-1.5734558E+00
9.336120E-02,-1.5733948E+00
9.337080E-02,-1.5733032E+00
9.338040E-02,-1.5734863E+00
9.339000E-02,-1.5734558E+00
9.339960E-02,-1.5735168E+00
9.340920E-02,-1.5733643E+00
9.341880E-02,-1.5733948E+00
9.342840E-02,-1.5733948E+00
9.343800E-02,-1.5734863E+00
9.344760E-02,-1.5734863E+00
9.345720E-02,-1.5734863E+00
9.346680E-02,-1.5734558E+00
9.347640E-02,-1.5735474E+00
9.348600E-02,-1.5735168E+00
9.349560E-02,-1.5734863E+00
9.350520E-02,-1.5734863E+00
9.351480E-02,-1.5733337E+00
9.352440E-02,-1.5733032E+00
9.353400E-02,-1.5733032E+00
9.354360E-02,-1.5733948E+00
9.355320E-02,-1.5733643E+00
9.356280E-02,-1.5733948E+00
9.357240E-02,-1.5734253E+00
9.358200E-02,-1.5733032E+00
9.359160E-02,-1.5733337E+00
9.360120E-02,-1.5733337E+00
9.361080E-02,-1.5731201E+00
9.362040E-02,-1.5732422E+00
9.363000E-02,-1.5733948E+00
9.363960E-02,-1.5734863E+00
9.364920E-02,-1.5734558E+00
9.365880E-02,-1.5733948E+00
9.366840E-02,-1.5733948E+00
9.367800E-02,-1.5733948E+00
9.368760E-02,-1.5732422E+00
9.369720E-02,-1.5733643E+00
9.370680E-02,-1.5734253E+00
9.371640E-02,-1.5734253E+00
9.372600E-02,-1.5734558E+00
9.373560E-02,-1.5733643E+00
9.374520E-02,-1.5733337E+00
9.375480E-02,-1.5733643E+00
9.376440E-02,-1.5734253E+00
9.377400E-02,-1.5734253E+00
9.378360E-02,-1.5734558E+00
9.379320E-02,-1.5733643E+00
9.380280E-02,-1.5734253E+00
9.381240E-02,-1.5735168E+00
9.382200E-02,-1.5735779E+00
9.383160E-02,-1.5734863E+00
9.384120E-02,-1.5734863E+00
9.385080E-02,-1.5734253E+00
9.386040E-02,-1.5734558E+00
9.387000E-02,-1.5734863E+00
9.387960E-02,-1.5736084E+00
9.388920E-02,-1.5736084E+00
9.389880E-02,-1.5737000E+00
9.390840E-02,-1.5737000E+00
9.391800E-02,-1.5737915E+00
9.392760E-02,-1.5736084E+00
9.393720E-02,-1.5735474E+00
9.394680E-02,-1.5734253E+00
9.395640E-02,-1.5735474E+00
9.396600E-02,-1.5735474E+00
9.397560E-02,-1.5735474E+00
9.398520E-02,-1.5734863E+00
9.399480E-02,-1.5734558E+00
9.400440E-02,-1.5735779E+00
9.401400E-02,-1.5735168E+00
9.402360E-02,-1.5734253E+00
9.403320E-02,-1.5735474E+00
9.404280E-02,-1.5734253E+00
9.405240E-02,-1.5734863E+00
9.406200E-02,-1.5733643E+00
9.407160E-02,-1.5734253E+00
9.408120E-02,-1.5734558E+00
9.409080E-02,-1.5735168E+00
9.410040E-02,-1.5735168E+00
9.411000E-02,-1.5734558E+00
9.411960E-02,-1.5735779E+00
9.412920E-02,-1.5735779E+00
9.413880E-02,-1.5736084E+00
9.414840E-02,-1.5735779E+00
9.415800E-02,-1.5735474E+00
9.416760E-02,-1.5735779E+00
9.417720E-02,-1.5734863E+00
9.418680E-02,-1.5734863E+00
9.419640E-02,-1.5735779E+00
9.420600E-02,-1.5734863E+00
9.421560E-02,-1.5735779E+00
9.422520E-02,-1.5734863E+00
9.423480E-02,-1.5733643E+00
9.424440E-02,-1.5733643E+00
9.425400E-02,-1.5734253E+00
9.426360E-02,-1.5733948E+00
9.427320E-02,-1.5733032E+00
9.428280E-02,-1.5733643E+00
9.429240E-02,-1.5734863E+00
9.430200E-02,-1.5734863E+00
9.431160E-02,-1.5734253E+00
9.432120E-02,-1.5735168E+00
9.433080E-02,-1.5733032E+00
9.434040E-02,-1.5734253E+00
9.435000E-02,-1.5734558E+00
9.435960E-02,-1.5736084E+00
9.436920E-02,-1.5735168E+00
9.437880E-02,-1.5734863E+00
9.438840E-02,-1.5734863E+00
9.439800E-02,-1.5734863E+00
9.440760E-02,-1.5733948E+00
9.441720E-02,-1.5733032E+00
9.442680E-02,-1.5733643E+00
9.443640E-02,-1.5733948E+00
9.444600E-02,-1.5734558E+00
9.445560E-02,-1.5735474E+00
9.446520E-02,-1.5735779E+00
9.447480E-02,-1.5735474E+00
9.448440E-02,-1.5735474E+00
9.449400E-02,-1.5733643E+00
9.450360E-02,-1.5734253E+00
9.451320E-02,-1.5733643E+00
9.452280E-02,-1.5733337E+00
9.453240E-02,-1.5734558E+00
9.454200E-02,-1.5734558E+00
9.455160E-02,-1.5734253E+00
9.456120E-02,-1.5734253E+00
9.457080E-02,-1.5734558E+00
9.458040E-02,-1.5733948E+00
9.459000E-02,-1.5733337E+00
9.459960E-02,-1.5734253E+00
9.460920E-02,-1.5734558E+00
9.461880E-02,-1.5734253E+00
9.462840E-02,-1.5733948E+00
9.463800E-02,-1.5735474E+00
9.464760E-02,-1.5736084E+00
9.465720E-02,-1.5737000E+00
9.466680E-02,-1.5735474E+00
9.467640E-02,-1.5735168E+00
9.468600E-02,-1.5734863E+00
9.469560E-02,-1.5733948E+00
9.470520E-02,-1.5735474E+00
9.471480E-02,-1.5736084E+00
9.472440E-02,-1.5736389E+00
9.473400E-02,-1.5736694E+00
9.474360E-02,-1.5737000E+00
9.475320E-02,-1.5736694E+00
9.476280E-02,-1.5736389E+00
9.477240E-02,-1.5736389E+00
9.478200E-02,-1.5737000E+00
9.479160E-02,-1.5736694E+00
9.480120E-02,-1.5735474E+00
9.481080E-02,-1.5734558E+00
9.482040E-02,-1.5734558E+00
9.483000E-02,-1.5734253E+00
9.483960E-02,-1.5735779E+00
9.484920E-02,-1.5735474E+00
9.485880E-02,-1.5734863E+00
9.486840E-02,-1.5733643E+00
9.487800E-02,-1.5735474E+00
9.488760E-02,-1.5736694E+00
9.489720E-02,-1.5736694E+00
9.490680E-02,-1.5736084E+00
9.491640E-02,-1.5736389E+00
9.492600E-02,-1.5735168E+00
9.493560E-02,-1.5736389E+00
9.494520E-02,-1.5737610E+00
9.495480E-02,-1.5737610E+00
9.496440E-02,-1.5737000E+00
9.497400E-02,-1.5736694E+00
9.498360E-02,-1.5736389E+00
9.499320E-02,-1.5735779E+00
9.500280E-02,-1.5734863E+00
9.501240E-02,-1.5734253E+00
9.502200E-02,-1.5734558E+00
9.503160E-02,-1.5734863E+00
9.504120E-02,-1.5733643E+00
9.505080E-02,-1.5733032E+00
9.506040E-02,-1.5734558E+00
9.507000E-02,-1.5734863E+00
9.507960E-02,-1.5734863E+00
9.508920E-02,-1.5735168E+00
9.509880E-02,-1.5734558E+00
9.510840E-02,-1.5736084E+00
9.511800E-02,-1.5736694E+00
9.512760E-02,-1.5737305E+00
9.513720E-02,-1.5737610E+00
9.514680E-02,-1.5736694E+00
9.515640E-02,-1.5737305E+00
9.516600E-02,-1.5735779E+00
9.517560E-02,-1.5735474E+00
9.518520E-02,-1.5735779E+00
9.519480E-02,-1.5735168E+00
9.520440E-02,-1.5735474E+00
9.521400E-02,-1.5735168E+00
9.522360E-02,-1.5735474E+00
9.523320E-02,-1.5735779E+00
9.524280E-02,-1.5735168E+00
9.525240E-02,-1.5736084E+00
9.526200E-02,-1.5736084E+00
9.527160E-02,-1.5736694E+00
9.528120E-02,-1.5736694E+00
9.529080E-02,-1.5737305E+00
9.530040E-02,-1.5735779E+00
9.531000E-02,-1.5735779E+00
9.531960E-02,-1.5735474E+00
9.532920E-02,-1.5734253E+00
9.533880E-02,-1.5733948E+00
9.534840E-02,-1.5734253E+00
9.535800E-02,-1.5734253E+00
9.536760E-02,-1.5734863E+00
9.537720E-02,-1.5734863E+00
9.538680E-02,-1.5735779E+00
9.539640E-02,-1.5736084E+00
9.540600E-02,-1.5735168E+00
9.541560E-02,-1.5736389E+00
9.542520E-02,-1.5735779E+00
9.543480E-02,-1.5736389E+00
9.544440E-02,-1.5736084E+00
9.545400E-02,-1.5737610E+00
9.546360E-02,-1.5735474E+00
9.547320E-02,-1.5735168E+00
9.548280E-02,-1.5735474E+00
9.549240E-02,-1.5735474E+00
9.550200E-02,-1.5734558E+00
9.551160E-02,-1.5734253E+00
9.552120E-02,-1.5735474E+00
9.553080E-02,-1.5735779E+00
9.554040E-02,-1.5734863E+00
9.555000E-02,-1.5734558E+00
9.555960E-02,-1.5734558E+00
9.556920E-02,-1.5736084E+00
9.557880E-02,-1.5735474E+00
9.558840E-02,-1.5735474E+00
9.559800E-02,-1.5736694E+00
9.560760E-02,-1.5734253E+00
9.561720E-02,-1.5735474E+00
9.562680E-02,-1.5735168E+00
9.563640E-02,-1.5736389E+00
9.564600E-02,-1.5735779E+00
9.565560E-02,-1.5735168E+00
9.566520E-02,-1.5736084E+00
9.567480E-02,-1.5734863E+00
9.568440E-02,-1.5735474E+00
9.569400E-02,-1.5736389E+00
9.570360E-02,-1.5736389E+00
9.571320E-02,-1.5736084E+00
9.572280E-02,-1.5735779E+00
9.573240E-02,-1.5737000E+00
9.574200E-02,-1.5736084E+00
9.575160E-02,-1.5735474E+00
9.576120E-02,-1.5735474E+00
9.577080E-02,-1.5735474E+00
9.578040E-02,-1.5734863E+00
9.579000E-02,-1.5735779E+00
9.579960E-02,-1.5736694E+00
9.580920E-02,-1.5736389E+00
9.581880E-02,-1.5737000E+00
9.582840E-02,-1.5737305E+00
9.583800E-02,-1.5736694E+00
9.584760E-02,-1.5736389E+00
9.585720E-02,-1.5734863E+00
9.586680E-02,-1.5734863E+00
9.587640E-02,-1.5736389E+00
9.588600E-02,-1.5737610E+00
9.589560E-02,-1.5737305E+00
9.590520E-02,-1.5737305E+00
9.591480E-02,-1.5737305E+00
9.592440E-02,-1.5738525E+00
9.593400E-02,-1.5737305E+00
9.594360E-02,-1.5736694E+00
9.595320E-02,-1.5736389E+00
9.596280E-02,-1.5736389E+00
9.597240E-02,-1.5735779E+00
9.598200E-02,-1.5737000E+00
9.599160E-02,-1.5736084E+00
9.600120E-02,-1.5735474E+00
9.601080E-02,-1.5736389E+00
9.602040E-02,-1.5736084E+00
9.603000E-02,-1.5735168E+00
9.603960E-02,-1.5735474E+00
9.604920E-02,-1.5735474E+00
9.605880E-02,-1.5736389E+00
9.606840E-02,-1.5735168E+00
9.607800E-02,-1.5735474E+00
9.608760E-02,-1.5735474E+00
9.609720E-02,-1.5736389E+00
9.610680E-02,-1.5735779E+00
9.611640E-02,-1.5735779E+00
9.612600E-02,-1.5736084E+00
9.613560E-02,-1.5735779E+00
9.614520E-02,-1.5737305E+00
9.615480E-02,-1.5736389E+00
9.616440E-02,-1.5736084E+00
9.617400E-02,-1.5736084E+00
9.618360E-02,-1.5735779E+00
9.619320E-02,-1.5736084E+00
9.620280E-02,-1.5736084E+00
9.621240E-02,-1.5734558E+00
9.622200E-02,-1.5736389E+00
9.623160E-02,-1.5736084E+00
9.624120E-02,-1.5736694E+00
9.625080E-02,-1.5738220E+00
9.626040E-02,-1.5736694E+00
9.627000E-02,-1.5736694E+00
9.627960E-02,-1.5735168E+00
9.628920E-02,-1.5737000E+00
9.629880E-02,-1.5736084E+00
9.630840E-02,-1.5736694E+00
9.631800E-02,-1.5736694E+00
9.632760E-02,-1.5736084E+00
9.633720E-02,-1.5736389E+00
9.634680E-02,-1.5736694E+00
9.635640E-02,-1.5737305E+00
9.636600E-02,-1.5737305E+00
9.637560E-02,-1.5736694E+00
9.638520E-02,-1.5737915E+00
9.639480E-02,-1.5737305E+00
9.640440E-02,-1.5737305E+00
9.641400E-02,-1.5736084E+00
9.642360E-02,-1.5735779E+00
9.643320E-02,-1.5736694E+00
9.644280E-02,-1.5735474E+00
9.645240E-02,-1.5734863E+00
9.646200E-02,-1.5736389E+00
9.647160E-02,-1.5736084E+00
9.648120E-02,-1.5735779E+00
9.649080E-02,-1.5735474E+00
9.650040E-02,-1.5737000E+00
9.651000E-02,-1.5736084E+00
9.651960E-02,-1.5736694E+00
9.652920E-02,-1.5736084E+00
9.653880E-02,-1.5736694E+00
9.654840E-02,-1.5737305E+00
9.655800E-02,-1.5737915E+00
9.656760E-02,-1.5738220E+00
9.657720E-02,-1.5738831E+00
9.658680E-02,-1.5738831E+00
9.659640E-02,-1.5738525E+00
9.660600E-02,-1.5737000E+00
9.661560E-02,-1.5736084E+00
9.662520E-02,-1.5735474E+00
9.663480E-02,-1.5736084E+00
9.664440E-02,-1.5737000E+00
9.665400E-02,-1.5735779E+00
9.666360E-02,-1.5737915E+00
9.667320E-02,-1.5737915E+00
9.668280E-02,-1.5737000E+00
9.669240E-02,-1.5735474E+00
9.670200E-02,-1.5735474E+00
9.671160E-02,-1.5735779E+00
9.672120E-02,-1.5735474E+00
9.673080E-02,-1.5735474E+00
9.674040E-02,-1.5736694E+00
9.675000E-02,-1.5737915E+00
9.675960E-02,-1.5737610E+00
9.676920E-02,-1.5738220E+00
9.677880E-02,-1.5737610E+00
9.678840E-02,-1.5736389E+00
9.679800E-02,-1.5736694E+00
9.680760E-02,-1.5735474E+00
9.681720E-02,-1.5735474E+00
9.682680E-02,-1.5735779E+00
9.683640E-02,-1.5735474E+00
9.684600E-02,-1.5735168E+00
9.685560E-02,-1.5735779E+00
9.686520E-02,-1.5736389E+00
9.687480E-02,-1.5735779E+00
9.688440E-02,-1.5736389E+00
9.689400E-02,-1.5736694E+00
9.690360E-02,-1.5736694E+00
9.691320E-02,-1.5736084E+00
9.692280E-02,-1.5736084E+00
9.693240E-02,-1.5736389E+00
9.694200E-02,-1.5736389E+00
9.695160E-02,-1.5736694E+00
9.696120E-02,-1.5737000E+00
9.697080E-02,-1.5737305E+00
9.698040E-02,-1.5736389E+00
9.699000E-02,-1.5736084E+00
9.699960E-02,-1.5735474E+00
9.700920E-02,-1.5735474E+00
9.701880E-02,-1.5736694E+00
9.702840E-02,-1.5735474E+00
9.703800E-02,-1.5737000E+00
9.704760E-02,-1.5736389E+00
9.705720E-02,-1.5735168E+00
9.706680E-02,-1.5735779E+00
9.707640E-02,-1.5735474E+00
9.708600E-02,-1.5735474E+00
9.709560E-02,-1.5736389E+00
9.710520E-02,-1.5736389E+00
9.711480E-02,-1.5735474E+00
9.712440E-02,-1.5734863E+00
9.713400E-02,-1.5735168E+00
9.714360E-02,-1.5735474E+00
9.715320E-02,-1.5736694E+00
9.716280E-02,-1.5735168E+00
9.717240E-02,-1.5735779E+00
9.718200E-02,-1.5735168E+00
9.719160E-02,-1.5736389E+00
9.720120E-02,-1.5736389E+00
9.721080E-02,-1.5736389E+00
9.722040E-02,-1.5737000E+00
9.723000E-02,-1.5736084E+00
9.723960E-02,-1.5735779E+00
9.724920E-02,-1.5736084E+00
9.725880E-02,-1.5735779E+00
9.726840E-02,-1.5734253E+00
9.727800E-02,-1.5734863E+00
9.728760E-02,-1.5735474E+00
9.729720E-02,-1.5737000E+00
9.730680E-02,-1.5736694E+00
9.731640E-02,-1.5736694E+00
9.732600E-02,-1.5736084E+00
9.733560E-02,-1.5735779E+00
9.734520E-02,-1.5736694E+00
9.735480E-02,-1.5737610E+00
9.736440E-02,-1.5737305E+00
9.737400E-02,-1.5738220E+00
9.738360E-02,-1.5737000E+00
9.739320E-02,-1.5737305E+00
9.740280E-02,-1.5738220E+00
9.741240E-02,-1.5739136E+00
9.742200E-02,-1.5738831E+00
9.743160E-02,-1.5738220E+00
9.744120E-02,-1.5738220E+00
9.745080E-02,-1.5738220E+00
9.746040E-02,-1.5737610E+00
9.747000E-02,-1.5736694E+00
9.747960E-02,-1.5737305E+00
9.748920E-02,-1.5737610E+00
9.749880E-02,-1.5736694E+00
9.750840E-02,-1.5737915E+00
9.751800E-02,-1.5737000E+00
9.752760E-02,-1.5737305E+00
9.753720E-02,-1.5736389E+00
9.754680E-02,-1.5736389E+00
9.755640E-02,-1.5736389E+00
9.756600E-02,-1.5736389E+00
9.757560E-02,-1.5736084E+00
9.758520E-02,-1.5736694E+00
9.759480E-02,-1.5737000E+00
9.760440E-02,-1.5736389E+00
9.761400E-02,-1.5736694E+00
9.762360E-02,-1.5736694E+00
9.763320E-02,-1.5736389E+00
9.764280E-02,-1.5736389E+00
9.765240E-02,-1.5735779E+00
9.766200E-02,-1.5735779E+00
9.767160E-02,-1.5736694E+00
9.768120E-02,-1.5735779E+00
9.769080E-02,-1.5736389E+00
9.770040E-02,-1.5736694E+00
9.771000E-02,-1.5737000E+00
9.771960E-02,-1.5738220E+00
9.772920E-02,-1.5738525E+00
9.773880E-02,-1.5738220E+00
9.774840E-02,-1.5736389E+00
9.775800E-02,-1.5737000E+00
9.776760E-02,-1.5738220E+00
9.777720E-02,-1.5737000E+00
9.778680E-02,-1.5736694E+00
9.779640E-02,-1.5735474E+00
9.780600E-02,-1.5735779E+00
9.781560E-02,-1.5735168E+00
9.782520E-02,-1.5736084E+00
9.783480E-02,-1.5735474E+00
9.784440E-02,-1.5736694E+00
9.785400E-02,-1.5737305E+00
9.786360E-02,-1.5736694E+00
9.787320E-02,-1.5737000E+00
9.788280E-02,-1.5735474E+00
9.789240E-02,-1.5737305E+00
9.790200E-02,-1.5737305E+00
9.791160E-02,-1.5737305E+00
9.792120E-02,-1.5737305E+00
9.793080E-02,-1.5737305E+00
9.794040E-02,-1.5737305E+00
9.795000E-02,-1.5738525E+00
9.795960E-02,-1.5738525E+00
9.796920E-02,-1.5738525E+00
9.797880E-02,-1.5737305E+00
9.798840E-02,-1.5738220E+00
9.799800E-02,-1.5738525E+00
9.800760E-02,-1.5739136E+00
9.801720E-02,-1.5738525E+00
9.802680E-02,-1.5737915E+00
9.803640E-02,-1.5739441E+00
9.804600E-02,-1.5737610E+00
9.805560E-02,-1.5737915E+00
9.806520E-02,-1.5737610E+00
9.807480E-02,-1.5738220E+00
9.808440E-02,-1.5738220E+00
9.809400E-02,-1.5737000E+00
9.810360E-02,-1.5737610E+00
9.811320E-02,-1.5736389E+00
9.812280E-02,-1.5737305E+00
9.813240E-02,-1.5736084E+00
9.814200E-02,-1.5735779E+00
9.815160E-02,-1.5736694E+00
9.816120E-02,-1.5736694E+00
9.817080E-02,-1.5736694E+00
9.818040E-02,-1.5737000E+00
9.819000E-02,-1.5737000E+00
9.819960E-02,-1.5737915E+00
9.820920E-02,-1.5737305E+00
9.821880E-02,-1.5737915E+00
9.822840E-02,-1.5738220E+00
9.823800E-02,-1.5738525E+00
9.824760E-02,-1.5737915E+00
9.825720E-02,-1.5737305E+00
9.826680E-02,-1.5736389E+00
9.827640E-02,-1.5736389E+00
9.828600E-02,-1.5735779E+00
9.829560E-02,-1.5736389E+00
9.830520E-02,-1.5736084E+00
9.831480E-02,-1.5736389E+00
9.832440E-02,-1.5736084E+00
9.833400E-02,-1.5736084E+00
9.834360E-02,-1.5735474E+00
9.835320E-02,-1.5737000E+00
9.836280E-02,-1.5737610E+00
9.837240E-02,-1.5737915E+00
9.838200E-02,-1.5739441E+00
9.839160E-02,-1.5738831E+00
9.840120E-02,-1.5737305E+00
9.841080E-02,-1.5737305E+00
9.842040E-02,-1.5736694E+00
9.843000E-02,-1.5738220E+00
9.843960E-02,-1.5737610E+00
9.844920E-02,-1.5737305E+00
9.845880E-02,-1.5737915E+00
9.846840E-02,-1.5738220E+00
9.847800E-02,-1.5738220E+00
9.848760E-02,-1.5737305E+00
9.849720E-02,-1.5738220E+00
9.850680E-02,-1.5738220E+00
9.851640E-02,-1.5737610E+00
9.852600E-02,-1.5738831E+00
9.853560E-02,-1.5739136E+00
9.854520E-02,-1.5740356E+00
9.855480E-02,-1.5739441E+00
9.856440E-02,-1.5739441E+00
9.857400E-02,-1.5737610E+00
9.858360E-02,-1.5737915E+00
9.859320E-02,-1.5737000E+00
9.860280E-02,-1.5738220E+00
9.861240E-02,-1.5737000E+00
9.862200E-02,-1.5737305E+00
9.863160E-02,-1.5735779E+00
9.864120E-02,-1.5736389E+00
9.865080E-02,-1.5736389E+00
9.866040E-02,-1.5736389E+00
9.867000E-02,-1.5737000E+00
9.867960E-02,-1.5737305E+00
9.868920E-02,-1.5737915E+00
9.869880E-02,-1.5737610E+00
9.870840E-02,-1.5737610E+00
9.871800E-02,-1.5737915E+00
9.872760E-02,-1.5738220E+00
9.873720E-02,-1.5738220E+00
9.874680E-02,-1.5736694E+00
9.875640E-02,-1.5737000E+00
9.876600E-02,-1.5736389E+00
9.877560E-02,-1.5737915E+00
9.878520E-02,-1.5736389E+00
9.879480E-02,-1.5736694E+00
9.880440E-02,-1.5737000E+00
9.881400E-02,-1.5737610E+00
9.882360E-02,-1.5737305E+00
9.883320E-02,-1.5736389E+00
9.884280E-02,-1.5736389E+00
9.885240E-02,-1.5739746E+00
9.886200E-02,-1.5740967E+00
9.887160E-02,-1.5740356E+00
9.888120E-02,-1.5739136E+00
9.889080E-02,-1.5739746E+00
9.890040E-02,-1.5738831E+00
9.891000E-02,-1.5737610E+00
9.891960E-02,-1.5737000E+00
9.892920E-02,-1.5736694E+00
9.893880E-02,-1.5737000E+00
9.894840E-02,-1.5736389E+00
9.895800E-02,-1.5737610E+00
9.896760E-02,-1.5739441E+00
9.897720E-02,-1.5738831E+00
9.898680E-02,-1.5738220E+00
9.899640E-02,-1.5739746E+00
9.900600E-02,-1.5739746E+00
9.901560E-02,-1.5739136E+00
9.902520E-02,-1.5737915E+00
9.903480E-02,-1.5737915E+00
9.904440E-02,-1.5737305E+00
9.905400E-02,-1.5737305E+00
9.906360E-02,-1.5737610E+00
9.907320E-02,-1.5737915E+00
9.908280E-02,-1.5737305E+00
9.909240E-02,-1.5737305E+00
9.910200E-02,-1.5737610E+00
9.911160E-02,-1.5738831E+00
9.912120E-02,-1.5739441E+00
9.913080E-02,-1.5738831E+00
9.914040E-02,-1.5737610E+00
9.915000E-02,-1.5738831E+00
9.915960E-02,-1.5738220E+00
9.916920E-02,-1.5737915E+00
9.917880E-02,-1.5737000E+00
9.918840E-02,-1.5737610E+00
9.919800E-02,-1.5737610E+00
9.920760E-02,-1.5736694E+00
9.921720E-02,-1.5736084E+00
9.922680E-02,-1.5736694E+00
9.923640E-02,-1.5737915E+00
9.924600E-02,-1.5738525E+00
9.925560E-02,-1.5737000E+00
9.926520E-02,-1.5737305E+00
9.927480E-02,-1.5737915E+00
9.928440E-02,-1.5737915E+00
9.929400E-02,-1.5737915E+00
9.930360E-02,-1.5739441E+00
9.931320E-02,-1.5739136E+00
9.932280E-02,-1.5737610E+00
9.933240E-02,-1.5737305E+00
9.934200E-02,-1.5737000E+00
9.935160E-02,-1.5737305E+00
9.936120E-02,-1.5737610E+00
9.937080E-02,-1.5737305E+00
9.938040E-02,-1.5737915E+00
9.939000E-02,-1.5738831E+00
9.939960E-02,-1.5738525E+00
9.940920E-02,-1.5739136E+00
9.941880E-02,-1.5738525E+00
9.942840E-02,-1.5738220E+00
9.943800E-02,-1.5739136E+00
9.944760E-02,-1.5739746E+00
9.945720E-02,-1.5739136E+00
9.946680E-02,-1.5738525E+00
9.947640E-02,-1.5738831E+00
9.948600E-02,-1.5739441E+00
9.949560E-02,-1.5738220E+00
9.950520E-02,-1.5738525E+00
9.951480E-02,-1.5739136E+00
9.952440E-02,-1.5740051E+00
9.953400E-02,-1.5739746E+00
9.954360E-02,-1.5739746E+00
9.955320E-02,-1.5738831E+00
9.956280E-02,-1.5740051E+00
9.957240E-02,-1.5739136E+00
9.958200E-02,-1.5739136E+00
9.959160E-02,-1.5739136E+00
9.960120E-02,-1.5740356E+00
9.961080E-02,-1.5739441E+00
9.962040E-02,-1.5740662E+00
9.963000E-02,-1.5740051E+00
9.963960E-02,-1.5739136E+00
9.964920E-02,-1.5738525E+00
9.965880E-02,-1.5738220E+00
9.966840E-02,-1.5737000E+00
9.967800E-02,-1.5736694E+00
9.968760E-02,-1.5736694E+00
9.969720E-02,-1.5737000E+00
9.970680E-02,-1.5737610E+00
9.971640E-02,-1.5737610E+00
9.972600E-02,-1.5737915E+00
9.973560E-02,-1.5738220E+00
9.974520E-02,-1.5738831E+00
9.975480E-02,-1.5738525E+00
9.976440E-02,-1.5739136E+00
9.977400E-02,-1.5739441E+00
9.978360E-02,-1.5737915E+00
9.979320E-02,-1.5737000E+00
9.980280E-02,-1.5735779E+00
9.981240E-02,-1.5737610E+00
9.982200E-02,-1.5737610E+00
9.983160E-02,-1.5737610E+00
9.984120E-02,-1.5737305E+00
9.985080E-02,-1.5736694E+00
9.986040E-02,-1.5737915E+00
9.987000E-02,-1.5737915E+00
9.987960E-02,-1.5736694E+00
9.988920E-02,-1.5737610E+00
9.989880E-02,-1.5737000E+00
9.990840E-02,-1.5738831E+00
9.991800E-02,-1.5739136E+00
9.992760E-02,-1.5739136E+00
9.993720E-02,-1.5738525E+00
9.994680E-02,-1.5736694E+00
9.995640E-02,-1.5737915E+00
9.996600E-02,-1.5739136E+00
9.997560E-02,-1.5739441E+00
9.998520E-02,-1.5738831E+00
9.999480E-02,-1.5739136E+00
1.000044E-01,-1.5737610E+00
1.000140E-01,-1.5737915E+00
1.000236E-01,-1.5738831E+00
1.000332E-01,-1.5739746E+00
1.000428E-01,-1.5739746E+00
1.000524E-01,-1.5740356E+00
1.000620E-01,-1.5739441E+00
1.000716E-01,-1.5739746E+00
1.000812E-01,-1.5738525E+00
1.000908E-01,-1.5737915E+00
1.001004E-01,-1.5737610E+00
1.001100E-01,-1.5737305E+00
1.001196E-01,-1.5737305E+00
1.001292E-01,-1.5736389E+00
1.001388E-01,-1.5736694E+00
1.001484E-01,-1.5738220E+00
1.001580E-01,-1.5739441E+00
1.001676E-01,-1.5739136E+00
1.001772E-01,-1.5738220E+00
1.001868E-01,-1.5738525E+00
1.001964E-01,-1.5739441E+00
1.002060E-01,-1.5738831E+00
1.002156E-01,-1.5739136E+00
1.002252E-01,-1.5738831E+00
1.002348E-01,-1.5738831E+00
1.002444E-01,-1.5738831E+00
1.002540E-01,-1.5739441E+00
1.002636E-01,-1.5740051E+00
1.002732E-01,-1.5738220E+00
1.002828E-01,-1.5738831E+00
1.002924E-01,-1.5740051E+00
1.003020E-01,-1.5739136E+00
1.003116E-01,-1.5738220E+00
1.003212E-01,-1.5738220E+00
1.003308E-01,-1.5737915E+00
1.003404E-01,-1.5738525E+00
1.003500E-01,-1.5738525E+00
1.003596E-01,-1.5739441E+00
1.003692E-01,-1.5739746E+00
1.003788E-01,-1.5739746E+00
1.003884E-01,-1.5740356E+00
1.003980E-01,-1.5739136E+00
1.004076E-01,-1.5738831E+00
1.004172E-01,-1.5738525E+00
1.004268E-01,-1.5738831E+00
1.004364E-01,-1.5739441E+00
